customer_id,sales,quantity,discount,profit,shipping_cost,product_category_Electronic,product_category_Fashion,product_category_Home & Furniture
80707,124.0,3.0,0.2,40.3,4.0,False,False,True
72219,67.0,2.0,0.2,16.8,1.7,False,False,True
10946,159.0,5.0,0.4,47.2,4.7,False,True,False
10946,250.0,1.0,0.3,150.0,15.0,False,False,False
41557,85.0,1.0,0.5,1.6,0.2,False,True,False
44635,224.0,1.0,0.4,117.1,11.7,False,True,False
44635,228.0,5.0,0.4,125.2,12.5,False,True,False
92695,67.0,5.0,0.3,13.4,1.3,False,False,True
92695,34.0,1.0,0.2,34.0,3.4,False,False,True
88841,216.0,3.0,0.3,103.6,10.4,False,False,True
34717,196.0,2.0,0.5,104.2,10.4,False,True,False
68188,133.0,1.0,0.3,45.0,4.5,False,False,True
68188,216.0,5.0,0.2,114.4,11.4,False,False,True
68188,124.0,3.0,0.3,32.8,3.3,False,False,True
17716,211.0,4.0,0.3,88.8,8.9,False,False,False
99600,211.0,2.0,0.4,97.2,9.7,False,False,True
13171,54.0,1.0,0.2,54.0,5.4,False,False,False
99581,228.0,5.0,0.4,102.4,10.2,False,True,False
61832,85.0,2.0,0.5,42.5,4.3,False,True,False
68382,218.0,5.0,0.5,83.5,8.4,False,True,False
45454,248.0,1.0,0.5,155.6,15.6,False,True,False
52344,228.0,1.0,0.2,138.9,13.9,False,False,True
52344,248.0,1.0,0.4,158.1,15.8,False,True,False
24367,224.0,1.0,0.5,132.8,13.3,False,True,False
60604,109.0,1.0,0.5,23.6,2.4,False,True,False
29968,196.0,3.0,0.5,98.4,9.8,False,True,False
29968,224.0,1.0,0.4,126.1,12.6,False,True,False
55845,117.0,5.0,0.3,19.5,1.9,False,False,False
55845,109.0,1.0,0.5,7.2,0.7,False,True,False
98193,224.0,2.0,0.4,126.1,12.6,False,True,False
98193,213.0,4.0,0.4,98.9,9.9,False,True,False
87945,119.0,1.0,0.4,29.5,2.9,False,False,True
51808,211.0,1.0,0.3,99.4,9.9,False,False,False
38789,122.0,2.0,0.4,32.2,3.2,False,True,False
71289,70.0,4.0,0.2,17.5,1.8,False,False,True
58809,114.0,1.0,0.2,28.3,2.8,False,False,False
29688,213.0,2.0,0.5,111.7,11.2,False,True,False
94712,216.0,2.0,0.4,118.7,11.9,False,False,True
61355,119.0,2.0,0.4,20.0,2.0,False,False,True
27255,109.0,1.0,0.5,23.6,2.4,False,True,False
41521,248.0,4.0,0.4,148.2,14.8,False,True,False
88621,34.0,1.0,0.5,6.8,0.7,False,False,True
82357,211.0,1.0,0.3,124.7,12.5,False,False,True
34436,218.0,1.0,0.4,111.8,11.2,False,True,False
38897,62.0,4.0,0.5,15.5,1.6,False,True,False
38897,140.0,4.0,0.2,32.0,3.2,False,False,False
63416,211.0,1.0,0.3,124.7,12.5,False,False,True
63416,216.0,4.0,0.2,127.4,12.7,False,False,True
63416,34.0,1.0,0.3,17.0,1.7,False,False,True
46423,85.0,2.0,0.4,42.5,4.3,False,True,False
79774,196.0,4.0,0.3,92.5,9.2,False,True,False
55087,196.0,4.0,0.5,76.8,7.7,False,True,False
77072,62.0,2.0,0.3,31.0,3.1,False,True,False
50029,218.0,3.0,0.5,131.5,13.1,False,True,False
48143,117.0,1.0,0.2,34.7,3.5,False,False,False
13911,250.0,4.0,0.1,160.0,16.0,False,False,False
90697,70.0,3.0,0.3,23.3,2.3,False,False,True
67403,122.0,1.0,0.5,35.9,3.6,False,True,False
61716,228.0,5.0,0.4,102.4,10.2,False,True,False
91047,67.0,1.0,0.2,67.0,6.7,False,False,True
38276,231.0,3.0,0.1,130.2,13.0,False,False,False
20375,228.0,1.0,0.4,138.9,13.9,False,True,False
92924,34.0,5.0,0.2,6.8,0.7,False,False,True
88300,196.0,3.0,0.1,110.1,11.0,False,True,False
42286,109.0,2.0,0.4,24.6,2.5,False,True,False
89757,216.0,3.0,0.3,103.6,10.4,False,False,True
73228,211.0,1.0,0.3,109.9,11.0,False,False,True
97312,62.0,5.0,0.2,12.4,1.2,False,True,False
79901,119.0,1.0,0.2,36.6,3.7,False,False,True
79901,67.0,1.0,0.3,67.0,6.7,False,False,True
79901,78.0,4.0,0.3,19.5,2.0,False,False,True
79901,216.0,1.0,0.2,131.7,13.2,False,False,True
94331,70.0,5.0,0.2,14.0,1.4,False,False,True
41793,250.0,1.0,0.3,160.0,16.0,False,False,False
65800,34.0,4.0,0.2,8.5,0.9,False,False,True
63179,216.0,4.0,0.3,110.1,11.0,False,False,True
63179,228.0,5.0,0.3,113.8,11.4,False,False,True
63179,62.0,3.0,0.3,20.7,2.1,False,True,False
98877,124.0,5.0,0.2,37.8,3.8,False,False,True
98877,62.0,5.0,0.2,12.4,1.2,False,True,False
67937,196.0,1.0,0.3,98.4,9.8,False,True,False
86084,133.0,1.0,0.2,50.3,5.0,False,False,True
28481,54.0,1.0,0.3,18.0,1.8,False,False,False
52437,85.0,1.0,0.4,3.3,0.3,False,True,False
74472,224.0,3.0,0.2,130.6,13.1,False,True,False
80245,224.0,1.0,0.3,137.3,13.7,False,True,False
14690,85.0,2.0,0.4,1.6,0.2,False,True,False
84517,216.0,5.0,0.2,114.4,11.4,False,False,True
31127,196.0,4.0,0.4,84.6,8.5,False,True,False
31777,196.0,4.0,0.3,92.5,9.2,False,True,False
47511,72.0,1.0,0.2,72.0,7.2,False,False,False
28175,228.0,1.0,0.3,141.2,14.1,False,True,False
27436,62.0,2.0,0.3,31.0,3.1,False,True,False
36227,213.0,1.0,0.3,107.4,10.7,False,True,False
70603,218.0,1.0,0.3,131.5,13.1,False,True,False
70603,196.0,4.0,0.2,100.3,10.0,False,True,False
47349,104.0,1.0,0.1,23.0,2.3,True,False,False
51566,159.0,5.0,0.5,71.1,7.1,False,True,False
16536,213.0,2.0,0.5,128.7,12.9,False,True,False
69892,119.0,2.0,0.4,20.0,2.0,False,False,True
69892,85.0,2.0,0.1,3.3,0.3,False,True,False
63008,133.0,5.0,0.2,39.7,4.0,False,False,True
62016,67.0,1.0,0.2,67.0,6.7,False,False,True
80893,78.0,4.0,0.4,19.5,2.0,False,False,True
50075,213.0,1.0,0.3,126.6,12.7,False,True,False
50075,159.0,2.0,0.4,66.3,6.6,False,True,False
89964,62.0,3.0,0.3,20.7,2.1,False,True,False
63483,119.0,5.0,0.3,9.3,0.9,False,False,True
72334,34.0,3.0,0.3,11.3,1.1,False,False,True
72334,228.0,5.0,0.5,91.0,9.1,False,True,False
44360,218.0,5.0,0.1,127.1,12.7,False,True,False
75637,119.0,4.0,0.3,15.2,1.5,False,False,True
75637,228.0,5.0,0.2,136.6,13.7,False,False,True
91310,133.0,4.0,0.3,26.4,2.6,False,False,True
66875,109.0,1.0,0.4,24.6,2.5,False,True,False
68883,70.0,4.0,0.4,17.5,1.8,False,False,True
13252,122.0,1.0,0.3,38.3,3.8,False,True,False
63320,122.0,3.0,0.2,34.7,3.5,False,True,False
19565,224.0,1.0,0.5,141.8,14.2,False,True,False
86104,196.0,4.0,0.3,92.5,9.2,False,True,False
66058,228.0,1.0,0.2,143.4,14.3,False,True,False
49084,122.0,1.0,0.1,37.1,3.7,False,True,False
58432,228.0,2.0,0.2,138.9,13.9,False,True,False
61008,224.0,3.0,0.3,123.8,12.4,False,True,False
95145,216.0,1.0,0.3,125.2,12.5,False,False,True
13617,220.0,3.0,0.1,120.2,12.0,True,False,False
16554,109.0,5.0,0.5,23.6,2.4,False,True,False
85845,34.0,1.0,0.4,34.0,3.4,False,False,True
85845,62.0,5.0,0.3,12.4,1.2,False,True,False
30877,250.0,1.0,0.3,157.5,15.8,False,False,False
60264,211.0,3.0,0.4,105.7,10.6,False,False,True
60264,211.0,2.0,0.5,109.9,11.0,False,False,True
60264,62.0,4.0,0.1,15.5,1.6,False,True,False
60264,119.0,3.0,0.2,31.9,3.2,False,False,True
29341,224.0,1.0,0.4,135.0,13.5,False,True,False
93715,85.0,2.0,0.1,3.3,0.3,False,True,False
69644,196.0,5.0,0.2,96.4,9.6,False,True,False
29128,228.0,1.0,0.5,102.4,10.2,False,True,False
36810,62.0,4.0,0.5,15.5,1.6,False,True,False
60273,85.0,5.0,0.5,17.0,1.7,False,True,False
95457,70.0,4.0,0.2,17.5,1.8,False,False,True
15918,85.0,4.0,0.5,1.6,0.2,False,True,False
15918,122.0,3.0,0.4,27.4,2.7,False,True,False
62934,109.0,4.0,0.2,20.3,2.0,False,True,False
37896,149.0,4.0,0.2,45.2,4.5,True,False,False
76536,228.0,1.0,0.5,136.6,13.7,False,False,True
62076,211.0,2.0,0.1,122.6,12.3,False,False,True
67464,224.0,2.0,0.5,121.6,12.2,False,True,False
90140,213.0,1.0,0.1,130.9,13.1,False,True,False
85101,133.0,1.0,0.1,51.7,5.2,False,False,True
50804,122.0,4.0,0.5,37.1,3.7,False,True,False
92241,70.0,3.0,0.3,23.3,2.3,False,False,True
35731,85.0,2.0,0.4,1.6,0.2,False,True,False
89852,34.0,3.0,0.2,11.3,1.1,False,False,True
87863,70.0,2.0,0.1,35.0,3.5,False,False,True
12694,118.0,1.0,0.3,30.9,3.1,False,False,False
12694,118.0,3.0,0.2,30.9,3.1,False,False,False
36745,85.0,5.0,0.5,17.0,1.7,False,True,False
81436,159.0,1.0,0.4,53.6,5.4,False,True,False
73684,211.0,3.0,0.3,112.0,11.2,False,False,True
21727,248.0,3.0,0.4,153.1,15.3,False,True,False
84605,248.0,3.0,0.5,130.8,13.1,False,True,False
71577,218.0,2.0,0.3,124.9,12.5,False,True,False
22812,248.0,1.0,0.5,118.4,11.8,False,True,False
22812,85.0,2.0,0.5,42.5,4.3,False,True,False
22812,224.0,2.0,0.4,135.0,13.5,False,True,False
82080,133.0,3.0,0.3,41.0,4.1,False,False,True
74723,85.0,1.0,0.5,0.8,0.1,False,True,False
84727,133.0,3.0,0.3,41.0,4.1,False,False,True
10873,211.0,1.0,0.1,120.5,12.0,False,False,False
10873,248.0,1.0,0.1,165.5,16.6,False,True,False
27603,228.0,5.0,0.4,102.4,10.2,False,True,False
27603,109.0,1.0,0.3,19.2,1.9,False,True,False
96488,159.0,5.0,0.1,71.1,7.1,False,True,False
96488,78.0,5.0,0.4,15.6,1.6,False,False,True
42807,218.0,1.0,0.3,111.8,11.2,False,True,False
10687,231.0,4.0,0.2,114.0,11.4,False,False,False
89622,122.0,2.0,0.4,32.2,3.2,False,True,False
49999,228.0,1.0,0.5,113.8,11.4,False,True,False
49999,159.0,3.0,0.4,69.5,6.9,False,True,False
39733,196.0,4.0,0.3,92.5,9.2,False,True,False
29917,248.0,1.0,0.5,165.5,16.6,False,True,False
10896,62.0,1.0,0.4,62.0,6.2,False,True,False
33886,117.0,4.0,0.2,13.6,1.4,False,False,False
47219,159.0,1.0,0.5,47.2,4.7,False,True,False
27668,228.0,5.0,0.5,91.0,9.1,False,True,False
24777,159.0,1.0,0.2,66.3,6.6,False,True,False
66634,70.0,2.0,0.5,17.5,1.8,False,False,True
17493,250.0,4.0,0.1,140.0,14.0,True,False,False
54720,85.0,5.0,0.2,17.0,1.7,False,True,False
54720,218.0,5.0,0.4,94.4,9.4,False,True,False
28335,250.0,1.0,0.3,147.5,14.8,False,False,False
37536,192.0,3.0,0.2,89.0,8.9,True,False,False
55989,250.0,4.0,0.1,160.0,16.0,False,False,False
58174,248.0,1.0,0.3,138.2,13.8,False,True,False
52792,62.0,1.0,0.3,62.0,6.2,False,True,False
52792,228.0,5.0,0.4,125.2,12.5,False,True,False
70334,62.0,3.0,0.1,20.7,2.1,False,True,False
70334,133.0,5.0,0.3,33.1,3.3,False,False,True
39563,159.0,1.0,0.5,74.2,7.4,False,True,False
46420,228.0,5.0,0.5,91.0,9.1,False,True,False
46420,231.0,2.0,0.2,141.8,14.2,False,False,False
64478,34.0,1.0,0.3,34.0,3.4,False,False,True
42041,213.0,5.0,0.5,79.8,8.0,False,True,False
42041,62.0,5.0,0.4,12.4,1.2,False,True,False
42041,159.0,2.0,0.4,66.3,6.6,False,True,False
42041,122.0,1.0,0.4,27.4,2.7,False,True,False
88278,218.0,2.0,0.4,120.6,12.1,False,True,False
12808,231.0,1.0,0.3,123.3,12.3,False,False,False
80703,159.0,1.0,0.2,75.8,7.6,False,True,False
45593,122.0,1.0,0.5,35.9,3.6,False,True,False
95047,70.0,1.0,0.5,14.0,1.4,False,False,True
68541,248.0,3.0,0.1,160.6,16.1,False,True,False
23938,122.0,1.0,0.4,37.1,3.7,False,True,False
71886,228.0,5.0,0.2,125.2,12.5,False,False,True
71886,216.0,4.0,0.2,127.4,12.7,False,False,True
75559,62.0,2.0,0.5,31.0,3.1,False,True,False
67917,248.0,4.0,0.4,128.3,12.8,False,True,False
32720,72.0,1.0,0.1,36.0,3.6,False,False,False
48793,228.0,5.0,0.5,136.6,13.7,False,True,False
48793,224.0,1.0,0.3,137.3,13.7,False,True,False
70226,109.0,5.0,0.2,18.1,1.8,False,True,False
38517,62.0,1.0,0.5,20.7,2.1,False,True,False
28803,85.0,3.0,0.4,28.3,2.8,False,True,False
88168,159.0,5.0,0.2,63.1,6.3,False,True,False
88168,213.0,5.0,0.2,111.7,11.2,False,True,False
22145,196.0,1.0,0.4,92.5,9.2,False,True,False
25602,250.0,1.0,0.3,162.5,16.3,False,False,False
25602,220.0,2.0,0.1,135.6,13.6,True,False,False
60547,85.0,1.0,0.4,1.6,0.2,False,True,False
60547,78.0,1.0,0.2,39.0,3.9,False,False,True
72775,159.0,1.0,0.5,71.1,7.1,False,True,False
60262,133.0,3.0,0.2,45.0,4.5,False,False,True
94623,159.0,2.0,0.5,63.1,6.3,False,True,False
18935,122.0,1.0,0.4,39.6,4.0,False,True,False
67448,224.0,4.0,0.3,117.1,11.7,False,True,False
13785,85.0,1.0,0.3,2.5,0.2,False,True,False
13785,122.0,2.0,0.5,39.6,4.0,False,True,False
98703,119.0,1.0,0.2,36.6,3.7,False,False,True
98703,70.0,1.0,0.3,70.0,7.0,False,False,True
87675,34.0,4.0,0.4,8.5,0.9,False,False,True
34972,159.0,3.0,0.4,69.5,6.9,False,True,False
36721,196.0,1.0,0.4,112.1,11.2,False,True,False
32582,196.0,1.0,0.3,92.5,9.2,False,True,False
10925,220.0,1.0,0.2,135.6,13.6,True,False,False
81580,248.0,5.0,0.1,155.6,15.6,False,True,False
81580,70.0,1.0,0.2,70.0,7.0,False,False,True
81580,78.0,3.0,0.3,26.0,2.6,False,False,True
81580,122.0,5.0,0.1,35.9,3.6,False,True,False
12284,211.0,5.0,0.1,120.5,12.0,False,False,False
12284,222.0,2.0,0.2,124.2,12.4,True,False,False
94240,122.0,1.0,0.2,39.6,4.0,False,True,False
32696,159.0,4.0,0.4,53.6,5.4,False,True,False
92484,228.0,3.0,0.5,113.8,11.4,False,False,True
27974,33.0,2.0,0.1,16.5,1.7,True,False,False
53969,159.0,5.0,0.3,55.2,5.5,False,True,False
35857,218.0,1.0,0.3,131.5,13.1,False,True,False
60329,218.0,3.0,0.4,111.8,11.2,False,True,False
60329,34.0,4.0,0.2,8.5,0.9,False,False,True
78363,85.0,4.0,0.1,1.6,0.2,False,True,False
60411,224.0,2.0,0.2,135.0,13.5,False,True,False
60488,133.0,4.0,0.3,37.0,3.7,False,False,True
60488,218.0,1.0,0.4,129.3,12.9,False,True,False
60488,119.0,5.0,0.4,15.2,1.5,False,False,True
70317,124.0,3.0,0.3,32.8,3.3,False,False,True
91707,133.0,1.0,0.4,47.7,4.8,False,False,True
53271,72.0,1.0,0.3,24.0,2.4,False,False,False
47362,213.0,1.0,0.3,113.8,11.4,False,True,False
66922,228.0,1.0,0.1,136.6,13.7,False,False,True
40269,218.0,1.0,0.3,118.4,11.8,False,True,False
40269,83.0,4.0,0.2,20.8,2.1,True,False,False
40269,72.0,1.0,0.1,14.4,1.4,False,False,False
66372,70.0,4.0,0.3,17.5,1.8,False,False,True
43982,111.0,1.0,0.2,3.3,0.3,True,False,False
43982,85.0,1.0,0.5,0.8,0.1,False,True,False
78417,218.0,1.0,0.2,133.6,13.4,False,True,False
41380,231.0,2.0,0.1,146.4,14.6,False,False,False
48572,62.0,1.0,0.5,62.0,6.2,False,True,False
48378,122.0,2.0,0.5,34.7,3.5,False,True,False
95338,70.0,3.0,0.3,23.3,2.3,False,False,True
56757,117.0,4.0,0.2,27.6,2.8,False,False,False
96120,224.0,1.0,0.1,141.8,14.2,False,True,False
96120,67.0,4.0,0.2,16.8,1.7,False,False,True
33594,118.0,4.0,0.3,14.4,1.4,False,False,False
65349,228.0,1.0,0.4,138.9,13.9,False,True,False
15204,224.0,1.0,0.5,132.8,13.3,False,True,False
26865,228.0,4.0,0.3,120.6,12.1,False,True,False
26865,109.0,2.0,0.4,24.6,2.5,False,True,False
55811,211.0,4.0,0.3,88.8,8.9,False,False,False
55811,196.0,1.0,0.5,108.2,10.8,False,True,False
72847,67.0,4.0,0.4,16.8,1.7,False,False,True
83990,228.0,3.0,0.4,120.6,12.1,False,False,True
81320,216.0,2.0,0.3,110.1,11.0,False,False,True
81320,196.0,5.0,0.1,106.2,10.6,False,True,False
84702,159.0,1.0,0.1,77.4,7.7,False,True,False
75690,34.0,3.0,0.3,11.3,1.1,False,False,True
75690,218.0,4.0,0.1,129.3,12.9,False,True,False
54921,83.0,3.0,0.2,27.7,2.8,True,False,False
64978,122.0,1.0,0.4,27.4,2.7,False,True,False
42124,159.0,2.0,0.3,69.5,6.9,False,True,False
90195,216.0,2.0,0.4,101.4,10.1,False,False,True
90195,248.0,2.0,0.2,158.1,15.8,False,True,False
55438,213.0,1.0,0.5,107.4,10.7,False,True,False
40023,228.0,1.0,0.5,141.2,14.1,False,True,False
45365,196.0,1.0,0.3,98.4,9.8,False,True,False
92088,70.0,3.0,0.2,23.3,2.3,False,False,True
92088,133.0,4.0,0.3,37.0,3.7,False,False,True
29258,72.0,1.0,0.1,36.0,3.6,False,False,False
21943,159.0,1.0,0.4,75.8,7.6,False,True,False
67071,67.0,1.0,0.3,33.5,3.4,False,False,True
38236,211.0,3.0,0.2,118.3,11.8,False,False,True
94952,34.0,2.0,0.5,17.0,1.7,False,False,True
94952,218.0,5.0,0.1,127.1,12.7,False,True,False
84837,122.0,1.0,0.2,39.6,4.0,False,True,False
46391,159.0,1.0,0.4,53.6,5.4,False,True,False
30706,248.0,1.0,0.3,145.7,14.6,False,True,False
64883,216.0,4.0,0.2,118.7,11.9,False,False,True
71161,119.0,1.0,0.1,33.1,3.3,False,False,True
71161,34.0,2.0,0.4,8.5,0.9,False,False,True
72217,119.0,5.0,0.3,21.2,2.1,False,False,True
69760,159.0,5.0,0.3,55.2,5.5,False,True,False
69760,213.0,1.0,0.3,126.6,12.7,False,True,False
12293,140.0,1.0,0.1,39.0,3.9,False,False,False
75469,78.0,3.0,0.2,26.0,2.6,False,False,True
75469,124.0,1.0,0.3,36.6,3.7,False,False,True
88552,109.0,5.0,0.2,18.1,1.8,False,True,False
59167,228.0,5.0,0.5,91.0,9.1,False,True,False
13034,196.0,3.0,0.4,92.5,9.2,False,True,False
75933,124.0,5.0,0.3,13.0,1.3,False,False,True
87991,124.0,5.0,0.4,19.2,1.9,False,False,True
88879,228.0,1.0,0.3,125.2,12.5,False,False,True
88879,218.0,2.0,0.5,116.2,11.6,False,True,False
30368,196.0,1.0,0.4,108.2,10.8,False,True,False
49441,218.0,2.0,0.4,120.6,12.1,False,True,False
89258,62.0,3.0,0.2,20.7,2.1,False,True,False
74196,228.0,3.0,0.3,127.5,12.7,False,False,True
95881,67.0,1.0,0.3,67.0,6.7,False,False,True
30355,248.0,3.0,0.4,138.2,13.8,False,True,False
83488,228.0,1.0,0.3,136.6,13.7,False,False,True
83488,218.0,3.0,0.4,111.8,11.2,False,True,False
87850,119.0,1.0,0.3,27.1,2.7,False,False,True
29380,218.0,2.0,0.5,116.2,11.6,False,True,False
30295,85.0,1.0,0.4,3.3,0.3,False,True,False
95822,119.0,4.0,0.2,34.2,3.4,False,False,True
66819,228.0,4.0,0.3,102.4,10.2,False,False,True
88693,213.0,4.0,0.3,107.4,10.7,False,True,False
88950,67.0,3.0,0.2,22.3,2.2,False,False,True
88950,216.0,2.0,0.1,131.7,13.2,False,False,True
88950,216.0,1.0,0.4,118.7,11.9,False,False,True
28521,109.0,2.0,0.4,20.3,2.0,False,True,False
80702,218.0,5.0,0.5,83.5,8.4,False,True,False
86589,248.0,5.0,0.4,118.4,11.8,False,True,False
86589,213.0,5.0,0.5,79.8,8.0,False,True,False
86589,70.0,2.0,0.1,35.0,3.5,False,False,True
74951,67.0,4.0,0.3,16.8,1.7,False,False,True
13848,111.0,2.0,0.2,22.1,2.2,True,False,False
13371,196.0,1.0,0.1,114.0,11.4,False,True,False
35222,213.0,5.0,0.3,101.1,10.1,False,True,False
26301,228.0,2.0,0.4,129.8,13.0,False,True,False
92439,34.0,2.0,0.5,8.5,0.9,False,False,True
69632,67.0,1.0,0.3,33.5,3.4,False,False,True
91123,133.0,3.0,0.4,37.0,3.7,False,False,True
91123,228.0,4.0,0.4,111.5,11.2,False,False,True
86821,85.0,5.0,0.3,17.0,1.7,False,True,False
86821,133.0,3.0,0.3,41.0,4.1,False,False,True
15401,218.0,2.0,0.3,124.9,12.5,False,True,False
29221,62.0,1.0,0.2,20.7,2.1,False,True,False
40946,114.0,1.0,0.1,32.9,3.3,False,False,False
33369,213.0,4.0,0.3,107.4,10.7,False,True,False
14470,250.0,1.0,0.3,162.5,16.3,False,False,False
88614,85.0,2.0,0.5,42.5,4.3,False,True,False
81210,67.0,3.0,0.5,22.3,2.2,False,False,True
26666,213.0,2.0,0.5,111.7,11.2,False,True,False
45924,248.0,5.0,0.5,155.6,15.6,False,True,False
19724,228.0,1.0,0.4,129.8,13.0,False,True,False
53925,211.0,1.0,0.1,128.9,12.9,False,False,False
87124,196.0,3.0,0.1,110.1,11.0,False,True,False
73560,85.0,5.0,0.2,17.0,1.7,False,True,False
73560,196.0,2.0,0.1,112.1,11.2,False,True,False
12272,62.0,4.0,0.5,15.5,1.6,False,True,False
95029,109.0,2.0,0.1,26.8,2.7,False,True,False
40326,196.0,1.0,0.1,110.1,11.0,False,True,False
88847,133.0,1.0,0.2,50.3,5.0,False,False,True
43654,62.0,1.0,0.3,20.7,2.1,False,True,False
62493,213.0,4.0,0.1,124.5,12.4,False,True,False
62493,228.0,3.0,0.4,120.6,12.1,False,False,True
62493,159.0,4.0,0.4,53.6,5.4,False,True,False
62493,78.0,1.0,0.3,15.6,1.6,False,False,True
46874,109.0,1.0,0.1,25.7,2.6,False,True,False
68807,62.0,1.0,0.4,62.0,6.2,False,True,False
68807,67.0,1.0,0.4,13.4,1.3,False,False,True
68807,248.0,2.0,0.5,143.2,14.3,False,True,False
41131,159.0,4.0,0.3,59.9,6.0,False,True,False
41131,159.0,5.0,0.3,55.2,5.5,False,True,False
41131,196.0,2.0,0.4,108.2,10.8,False,True,False
52403,218.0,5.0,0.4,94.4,9.4,False,True,False
52403,228.0,5.0,0.4,102.4,10.2,False,True,False
68092,78.0,5.0,0.2,15.6,1.6,False,False,True
68092,224.0,4.0,0.2,126.1,12.6,False,True,False
71598,216.0,5.0,0.2,125.2,12.5,False,False,True
98535,70.0,2.0,0.1,35.0,3.5,False,False,True
71542,218.0,5.0,0.1,127.1,12.7,False,True,False
71542,67.0,2.0,0.4,16.8,1.7,False,False,True
89216,67.0,4.0,0.2,16.8,1.7,False,False,True
89216,85.0,4.0,0.2,21.3,2.1,False,True,False
89216,124.0,2.0,0.5,19.2,1.9,False,False,True
86679,85.0,1.0,0.4,1.6,0.2,False,True,False
25916,109.0,3.0,0.5,19.2,1.9,False,True,False
30884,85.0,5.0,0.5,0.8,0.1,False,True,False
58225,85.0,3.0,0.4,28.3,2.8,False,True,False
78818,85.0,3.0,0.3,28.3,2.8,False,True,False
94538,122.0,3.0,0.4,27.4,2.7,False,True,False
96305,211.0,1.0,0.2,126.8,12.7,False,False,True
58858,211.0,1.0,0.3,109.9,11.0,False,False,False
63341,119.0,5.0,0.2,33.1,3.3,False,False,True
12163,218.0,5.0,0.3,105.3,10.5,False,True,False
91966,218.0,4.0,0.5,94.4,9.4,False,True,False
84037,78.0,1.0,0.1,15.6,1.6,False,False,True
73247,34.0,2.0,0.2,17.0,1.7,False,False,True
19578,196.0,5.0,0.4,76.8,7.7,False,True,False
42870,149.0,4.0,0.1,63.0,6.3,True,False,False
66168,228.0,5.0,0.5,91.0,9.1,False,True,False
93440,67.0,2.0,0.3,16.8,1.7,False,False,True
79104,213.0,4.0,0.4,98.9,9.9,False,True,False
67633,159.0,5.0,0.1,71.1,7.1,False,True,False
67633,70.0,4.0,0.2,17.5,1.8,False,False,True
63581,133.0,4.0,0.4,31.7,3.2,False,False,True
42824,109.0,4.0,0.5,24.6,2.5,False,True,False
37102,218.0,2.0,0.1,133.6,13.4,False,True,False
81238,124.0,3.0,0.5,25.4,2.5,False,False,True
81238,218.0,4.0,0.2,120.6,12.1,False,True,False
89374,124.0,5.0,0.4,19.2,1.9,False,False,True
89374,70.0,2.0,0.2,17.5,1.8,False,False,True
20184,85.0,5.0,0.4,17.0,1.7,False,True,False
22734,250.0,1.0,0.1,167.5,16.8,False,False,False
22734,62.0,5.0,0.4,12.4,1.2,False,True,False
68397,119.0,2.0,0.4,29.5,2.9,False,False,True
68397,133.0,1.0,0.2,50.3,5.0,False,False,True
68397,228.0,1.0,0.3,134.3,13.4,False,False,True
72514,248.0,3.0,0.1,160.6,16.1,False,True,False
63000,213.0,2.0,0.3,120.2,12.0,False,True,False
63000,122.0,1.0,0.1,40.8,4.1,False,True,False
73272,224.0,2.0,0.4,126.1,12.6,False,True,False
50085,196.0,1.0,0.5,106.2,10.6,False,True,False
35566,224.0,1.0,0.4,130.6,13.1,False,True,False
50038,196.0,5.0,0.1,106.2,10.6,False,True,False
84964,216.0,5.0,0.4,92.8,9.3,False,False,True
93075,196.0,2.0,0.4,100.3,10.0,False,True,False
55431,118.0,3.0,0.2,20.3,2.0,False,False,False
53213,114.0,1.0,0.3,28.3,2.8,False,False,False
53213,122.0,1.0,0.3,38.3,3.8,False,True,False
53213,213.0,3.0,0.4,107.4,10.7,False,True,False
53213,62.0,1.0,0.4,15.5,1.6,False,True,False
33252,117.0,1.0,0.3,25.3,2.5,False,False,False
33252,222.0,1.0,0.2,133.1,13.3,True,False,False
77935,228.0,3.0,0.2,134.3,13.4,False,False,True
58439,122.0,1.0,0.4,37.1,3.7,False,True,False
17369,122.0,2.0,0.5,39.6,4.0,False,True,False
80158,34.0,1.0,0.2,17.0,1.7,False,False,True
56394,250.0,1.0,0.2,160.0,16.0,False,False,False
38844,248.0,2.0,0.5,163.0,16.3,False,True,False
74628,211.0,1.0,0.4,122.6,12.3,False,False,True
86476,224.0,3.0,0.2,130.6,13.1,False,True,False
86476,124.0,1.0,0.5,37.8,3.8,False,False,True
24995,211.0,1.0,0.1,126.8,12.7,False,False,False
24995,118.0,4.0,0.3,14.4,1.4,False,False,False
12483,248.0,5.0,0.5,155.6,15.6,False,True,False
27557,159.0,1.0,0.4,59.9,6.0,False,True,False
27557,248.0,1.0,0.1,160.6,16.1,False,True,False
89733,228.0,4.0,0.4,111.5,11.2,False,True,False
17899,54.0,4.0,0.3,13.5,1.4,False,False,False
17899,213.0,5.0,0.5,79.8,8.0,False,True,False
42585,149.0,1.0,0.2,61.6,6.2,True,False,False
39918,117.0,1.0,0.3,27.6,2.8,False,False,False
47596,250.0,1.0,0.2,120.0,12.0,False,False,False
54056,122.0,2.0,0.4,32.2,3.2,False,True,False
31708,228.0,1.0,0.3,120.6,12.1,False,True,False
31708,196.0,1.0,0.3,98.4,9.8,False,True,False
64091,119.0,2.0,0.3,31.9,3.2,False,False,True
64091,133.0,1.0,0.2,50.3,5.0,False,False,True
